,Duration
131072,6.08e-06
131072,6.015e-06
131072,6.0479999999999995e-06
131072,6.0479999999999995e-06
131072,5.984e-06
131072,6.0479999999999995e-06
131072,6.8479999999999995e-06
131072,6.88e-06
131072,7.168e-06
131072,7.168e-06
131072,7.136e-06
131072,7.168e-06
131072,7.168e-06
131072,5.984e-06
131072,5.92e-06
131072,5.92e-06
131072,5.984e-06
131072,6.0479999999999995e-06
131072,6.0160000000000005e-06
131072,6.0479999999999995e-06
131072,6.144e-06
131072,5.984e-06
131072,6.8479999999999995e-06
131072,6.8160000000000005e-06
131072,7.2e-06
131072,7.168e-06
131072,7.104e-06
131072,7.136e-06
131072,7.136e-06
131072,5.887999999999999e-06
131072,5.887999999999999e-06
131072,5.824e-06
131072,5.791e-06
131072,5.887999999999999e-06
131072,5.952000000000001e-06
131072,6.0160000000000005e-06
131072,5.92e-06
131072,5.952000000000001e-06
131072,5.984e-06
131072,6.687999999999999e-06
131072,6.656e-06
131072,6.976000000000001e-06
131072,6.976000000000001e-06
131072,6.944e-06
131072,6.976000000000001e-06
131072,6.944e-06
262144,1.9936e-05
262144,1.7536e-05
262144,1.7568e-05
262144,1.6416e-05
262144,1.6416e-05
262144,1.6383e-05
262144,1.632e-05
262144,1.6352000000000002e-05
262144,1.6352000000000002e-05
262144,1.6352000000000002e-05
262144,1.2608e-05
262144,1.2576e-05
262144,1.264e-05
262144,1.264e-05
262144,1.2608e-05
262144,1.1968e-05
262144,1.264e-05
262144,1.2672e-05
262144,1.264e-05
262144,1.264e-05
262144,1.264e-05
262144,1.1744000000000001e-05
262144,1.1775999999999999e-05
262144,1.2544e-05
262144,1.2512e-05
262144,1.2576e-05
262144,1.264e-05
262144,1.248e-05
262144,1.0304000000000002e-05
262144,1.1775999999999999e-05
262144,1.1744000000000001e-05
262144,1.2544e-05
262144,1.2544e-05
262144,1.2512e-05
262144,1.2544e-05
262144,1.2576e-05
262144,1.0304000000000002e-05
262144,1.0368e-05
262144,1.1808e-05
262144,1.1808e-05
262144,1.2608e-05
262144,1.2543e-05
262144,1.2576e-05
262144,1.2544e-05
262144,1.248e-05
262144,1.0335999999999999e-05
262144,1.0368e-05
262144,1.04e-05
262144,1.1808e-05
262144,1.1775999999999999e-05
262144,1.2512e-05
262144,1.2512e-05
262144,1.2544e-05
262144,1.2544e-05
262144,1.2512e-05
262144,1.04e-05
262144,1.0368e-05
262144,1.0304000000000002e-05
262144,1.04e-05
262144,1.1775999999999999e-05
262144,1.1808e-05
262144,1.2543e-05
262144,1.2512e-05
262144,1.2544e-05
262144,1.2448e-05
262144,1.248e-05
262144,1.0272000000000001e-05
262144,1.0335999999999999e-05
262144,1.0432000000000001e-05
262144,1.0368e-05
262144,1.0432000000000001e-05
262144,1.184e-05
262144,1.1808e-05
262144,1.2576e-05
262144,1.2576e-05
262144,1.2512e-05
262144,1.2608e-05
262144,1.2544e-05
262144,1.0335999999999999e-05
262144,1.0368e-05
262144,1.0335e-05
262144,1.0335999999999999e-05
262144,1.0368e-05
262144,1.0304000000000002e-05
262144,1.1775999999999999e-05
262144,1.1775999999999999e-05
262144,1.2448e-05
262144,1.2448e-05
262144,1.2448e-05
262144,1.248e-05
262144,1.248e-05
262144,1.024e-05
262144,1.0304000000000002e-05
262144,1.0335999999999999e-05
262144,1.0464e-05
262144,1.0368e-05
262144,1.0335999999999999e-05
262144,1.0335999999999999e-05
262144,1.1808e-05
262144,1.1775999999999999e-05
262144,1.2543e-05
262144,1.2544e-05
262144,1.248e-05
262144,1.248e-05
262144,1.248e-05
262144,1.0592000000000001e-05
262144,1.0208e-05
262144,1.0368e-05
262144,1.04e-05
262144,1.0335999999999999e-05
262144,1.0368e-05
262144,1.04e-05
262144,1.0368e-05
262144,1.1744000000000001e-05
262144,1.1744000000000001e-05
262144,1.2448e-05
262144,1.248e-05
262144,1.2416e-05
262144,1.2448e-05
262144,1.2416e-05
262144,1.0367000000000001e-05
262144,1.056e-05
262144,1.0335999999999999e-05
262144,1.0304000000000002e-05
262144,1.0368e-05
262144,1.0304000000000002e-05
262144,1.0335999999999999e-05
262144,1.0368e-05
262144,1.0335999999999999e-05
262144,1.1712e-05
262144,1.168e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.2448e-05
262144,1.0304000000000002e-05
262144,1.04e-05
262144,1.0592000000000001e-05
262144,1.0208e-05
262144,1.0270999999999999e-05
262144,1.0304000000000002e-05
262144,1.0368e-05
262144,1.04e-05
262144,1.0304000000000002e-05
262144,1.0335999999999999e-05
262144,1.1744000000000001e-05
262144,1.1775999999999999e-05
262144,1.2384e-05
262144,1.2448e-05
262144,1.2448e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.0144e-05
262144,1.0208e-05
262144,1.0272000000000001e-05
262144,1.0432000000000001e-05
262144,1.0112e-05
262144,1.0144e-05
262144,1.0144e-05
262144,1.0176e-05
262144,1.0208e-05
262144,1.0144e-05
262144,1.0208e-05
262144,1.1455999999999998e-05
262144,1.1455999999999998e-05
262144,1.2128e-05
262144,1.2128e-05
262144,1.2128e-05
262144,1.2095999999999999e-05
262144,1.216e-05
524288,3.7504e-05
524288,3.648e-05
524288,3.648e-05
524288,3.5072e-05
524288,3.5199e-05
524288,3.5104e-05
524288,3.5072e-05
524288,3.488e-05
524288,3.5008e-05
524288,3.4816e-05
524288,2.7776e-05
524288,2.896e-05
524288,2.8415e-05
524288,2.88e-05
524288,2.848e-05
524288,2.6688000000000003e-05
524288,2.7711999999999998e-05
524288,2.896e-05
524288,2.8448000000000003e-05
524288,2.864e-05
524288,2.816e-05
524288,2.6143e-05
524288,2.6304e-05
524288,2.7711999999999998e-05
524288,2.8448000000000003e-05
524288,2.816e-05
524288,2.832e-05
524288,2.7776e-05
524288,2.1536e-05
524288,2.64e-05
524288,2.64e-05
524288,2.7646999999999998e-05
524288,2.8288e-05
524288,2.7968e-05
524288,2.784e-05
524288,2.7552e-05
524288,2.1568e-05
524288,2.1696e-05
524288,2.6208e-05
524288,2.6304e-05
524288,2.7968e-05
524288,2.8287e-05
524288,2.7935999999999998e-05
524288,2.736e-05
524288,2.7008000000000003e-05
524288,2.1728000000000003e-05
524288,2.1568e-05
524288,2.1696e-05
524288,2.6272e-05
524288,2.64e-05
524288,2.7552e-05
524288,2.7967e-05
524288,2.7232e-05
524288,2.672e-05
524288,2.6368000000000002e-05
524288,2.1632e-05
524288,2.1696e-05
524288,2.1728000000000003e-05
524288,2.1728000000000003e-05
524288,2.6304e-05
524288,2.6208e-05
524288,2.7359e-05
524288,2.7328000000000003e-05
524288,2.6496e-05
524288,2.6464e-05
524288,2.6336e-05
524288,2.1696e-05
524288,2.1536e-05
524288,2.1824e-05
524288,2.1568e-05
524288,2.1536e-05
524288,2.6016e-05
524288,2.5951e-05
524288,2.6848e-05
524288,2.6592e-05
524288,2.6464e-05
524288,2.6751999999999997e-05
524288,2.6336e-05
524288,2.1344e-05
524288,2.1696e-05
524288,2.1632e-05
524288,2.1824e-05
524288,2.1696e-05
524288,2.1311e-05
524288,2.6111999999999997e-05
524288,2.6016e-05
524288,2.6848e-05
524288,2.672e-05
524288,2.656e-05
524288,2.6464e-05
524288,2.6272e-05
524288,2.1728000000000003e-05
524288,2.1408000000000002e-05
524288,2.1503e-05
524288,2.16e-05
524288,2.1664e-05
524288,2.1504e-05
524288,2.128e-05
524288,2.5311999999999998e-05
524288,2.5408e-05
524288,2.6431999999999997e-05
524288,2.6431999999999997e-05
524288,2.6272e-05
524288,2.6368000000000002e-05
524288,2.6208e-05
524288,2.3008e-05
524288,2.176e-05
524288,2.144e-05
524288,2.1632e-05
524288,2.16e-05
524288,2.1536e-05
524288,2.1312e-05
524288,2.0895999999999998e-05
524288,2.4928000000000003e-05
524288,2.4991999999999997e-05
524288,2.5855e-05
524288,2.6048000000000002e-05
524288,2.6144000000000002e-05
524288,2.576e-05
524288,2.576e-05
524288,2.4384000000000002e-05
524288,2.32e-05
524288,2.1696e-05
524288,2.1312e-05
524288,2.1536e-05
524288,2.1376e-05
524288,2.1376e-05
524288,2.0736e-05
524288,2.064e-05
524288,2.464e-05
524288,2.4608000000000002e-05
524288,2.592e-05
524288,2.592e-05
524288,2.5888e-05
524288,2.5696e-05
524288,2.5664e-05
524288,2.5119e-05
524288,2.4064000000000002e-05
524288,2.2848000000000002e-05
524288,2.1696e-05
524288,2.1376e-05
524288,2.128e-05
524288,2.1184000000000002e-05
524288,2.0895999999999998e-05
524288,2.0544000000000002e-05
524288,2.0416e-05
524288,2.4544e-05
524288,2.4512e-05
524288,2.5823000000000003e-05
524288,2.576e-05
524288,2.5792e-05
524288,2.5792e-05
524288,2.5824000000000002e-05
524288,2.5184e-05
524288,2.4256e-05
524288,2.4256e-05
524288,2.272e-05
524288,2.1696e-05
524288,2.1119000000000002e-05
524288,2.112e-05
524288,2.0832e-05
524288,2.0512e-05
524288,2.0384e-05
524288,2.0384e-05
524288,2.448e-05
524288,2.4448e-05
524288,2.5792e-05
524288,2.576e-05
524288,2.576e-05
524288,2.5695e-05
524288,2.5824000000000002e-05
524288,2.4191999999999998e-05
524288,2.2848000000000002e-05
524288,2.3871999999999998e-05
524288,2.432e-05
524288,2.2848000000000002e-05
524288,2.1184000000000002e-05
524288,2.0575999999999997e-05
524288,2.0416e-05
524288,2.016e-05
524288,2.0224e-05
524288,2.0127e-05
524288,1.9904e-05
524288,2.4095999999999998e-05
524288,2.4e-05
524288,2.5152e-05
524288,2.5088e-05
524288,2.5216e-05
524288,2.5248000000000003e-05
524288,2.5088e-05
1048576,7.0912e-05
1048576,7.1135e-05
1048576,7.081600000000001e-05
1048576,6.7872e-05
1048576,6.7903e-05
1048576,6.7648e-05
1048576,6.7808e-05
1048576,6.7616e-05
1048576,6.7647e-05
1048576,6.7616e-05
1048576,5.3952e-05
1048576,5.5808000000000005e-05
1048576,5.5166999999999995e-05
1048576,5.5552e-05
1048576,5.5072e-05
1048576,5.1104e-05
1048576,5.3791999999999996e-05
1048576,5.5423e-05
1048576,5.4688e-05
1048576,5.52e-05
1048576,5.4496e-05
1048576,5.0463e-05
1048576,5.0911999999999996e-05
1048576,5.3472e-05
1048576,5.52e-05
1048576,5.4336e-05
1048576,5.4911e-05
1048576,5.3696e-05
1048576,4.144e-05
1048576,5.0496000000000006e-05
1048576,5.0688e-05
1048576,5.3247e-05
1048576,5.4688e-05
1048576,5.4176000000000004e-05
1048576,5.4048e-05
1048576,5.2863e-05
1048576,4.1312e-05
1048576,4.1312e-05
1048576,5.056e-05
1048576,5.056e-05
1048576,5.3536000000000004e-05
1048576,5.4526999999999995e-05
1048576,5.36e-05
1048576,5.3184e-05
1048576,5.1903999999999996e-05
1048576,4.1663000000000004e-05
1048576,4.1343999999999996e-05
1048576,4.1248e-05
1048576,5.04e-05
1048576,5.0816e-05
1048576,5.3312e-05
1048576,5.3951000000000006e-05
1048576,5.2288000000000005e-05
1048576,5.1744e-05
1048576,5.1008000000000004e-05
1048576,4.1183e-05
1048576,4.1503999999999994e-05
1048576,4.128e-05
1048576,4.128e-05
1048576,5.0432e-05
1048576,5.0336e-05
1048576,5.2959e-05
1048576,5.2832e-05
1048576,5.1136000000000006e-05
1048576,5.0848000000000005e-05
1048576,5.024e-05
1048576,4.1247e-05
1048576,4.1216000000000007e-05
1048576,4.1696e-05
1048576,4.128e-05
1048576,4.112e-05
1048576,5.0143000000000004e-05
1048576,5.0016000000000004e-05
1048576,5.1903999999999996e-05
1048576,5.1808e-05
1048576,5.12e-05
1048576,5.0911e-05
1048576,5.0463999999999997e-05
1048576,4.0768e-05
1048576,4.1216000000000007e-05
1048576,4.1312e-05
1048576,4.1664e-05
1048576,4.1216000000000007e-05
1048576,4.1088000000000004e-05
1048576,5.024e-05
1048576,4.9728e-05
1048576,5.152e-05
1048576,5.1198999999999995e-05
1048576,5.0783999999999994e-05
1048576,5.0592e-05
1048576,5.0496000000000006e-05
1048576,4.1151999999999995e-05
1048576,4.0767e-05
1048576,4.1216000000000007e-05
1048576,4.1312e-05
1048576,4.1472e-05
1048576,4.112e-05
1048576,4.0544000000000003e-05
1048576,4.9055e-05
1048576,4.8672e-05
1048576,5.1008000000000004e-05
1048576,5.0528e-05
1048576,5.0496000000000006e-05
1048576,5.0463e-05
1048576,5.0271999999999996e-05
1048576,4.3871999999999996e-05
1048576,4.1568e-05
1048576,4.0672e-05
1048576,4.1023000000000003e-05
1048576,4.112e-05
1048576,4.1312e-05
1048576,4.0512e-05
1048576,3.9776e-05
1048576,4.7776000000000005e-05
1048576,4.7678999999999995e-05
1048576,5.0271999999999996e-05
1048576,4.992e-05
1048576,4.969600000000001e-05
1048576,4.9792e-05
1048576,4.9566999999999995e-05
1048576,4.6816e-05
1048576,4.4288e-05
1048576,4.128e-05
1048576,4.0672e-05
1048576,4.1151000000000006e-05
1048576,4.0991999999999996e-05
1048576,4.0768e-05
1048576,3.9808e-05
1048576,3.9328e-05
1048576,4.7648e-05
1048576,4.7231e-05
1048576,4.9536e-05
1048576,4.9471999999999997e-05
1048576,4.9568000000000004e-05
1048576,4.9536e-05
1048576,4.9599e-05
1048576,4.8736e-05
1048576,4.7232e-05
1048576,4.4032e-05
1048576,4.144e-05
1048576,4.0575e-05
1048576,4.0768e-05
1048576,4.0512e-05
1048576,3.9648000000000004e-05
1048576,3.9168e-05
1048576,3.8911999999999996e-05
1048576,4.7135e-05
1048576,4.7008e-05
1048576,4.944e-05
1048576,4.944e-05
1048576,4.9408e-05
1048576,4.9406999999999996e-05
1048576,4.9343999999999994e-05
1048576,4.9088e-05
1048576,4.9024e-05
1048576,4.7232e-05
1048576,4.3999e-05
1048576,4.1312e-05
1048576,4.0256e-05
1048576,4.0096e-05
1048576,3.9488e-05
1048576,3.9072e-05
1048576,3.872e-05
1048576,3.856e-05
1048576,4.6976000000000006e-05
1048576,4.6751999999999996e-05
1048576,4.9408e-05
1048576,4.9408e-05
1048576,4.9406999999999996e-05
1048576,4.944e-05
1048576,4.9312e-05
1048576,4.9823999999999996e-05
1048576,4.944e-05
1048576,4.8095e-05
1048576,4.6816e-05
1048576,4.368e-05
1048576,4.1312e-05
1048576,3.9872e-05
1048576,3.9327e-05
1048576,3.9104000000000004e-05
1048576,3.872e-05
1048576,3.8496e-05
1048576,3.8464e-05
1048576,4.688e-05
1048576,4.6815e-05
1048576,4.9312e-05
1048576,4.9343999999999994e-05
1048576,4.9408e-05
1048576,4.928e-05
1048576,4.9247e-05
1048576,4.9471999999999997e-05
1048576,4.969600000000001e-05
1048576,4.8928e-05
1048576,4.8512e-05
1048576,4.6686999999999995e-05
1048576,4.32e-05
1048576,4.0288000000000005e-05
1048576,3.8816e-05
1048576,3.84e-05
1048576,3.808e-05
1048576,3.8015e-05
1048576,3.8015999999999997e-05
1048576,3.7824e-05
1048576,4.5951999999999996e-05
1048576,4.5632e-05
1048576,4.8064e-05
1048576,4.8095e-05
1048576,4.8191999999999995e-05
1048576,4.8096e-05
1048576,4.832e-05
2097152,0.000138687
2097152,0.00013968
2097152,0.000139231
2097152,0.000133279
2097152,0.00013312
2097152,0.000133055
2097152,0.000133184
2097152,0.00013311899999999998
2097152,0.000133183
2097152,0.00013299200000000002
2097152,0.000105919
2097152,0.000109696
2097152,0.00010860700000000001
2097152,0.000109248
2097152,0.00010815899999999999
2097152,0.00010032
2097152,0.000105791
2097152,0.000109088
2097152,0.000107455
2097152,0.0001088
2097152,0.000107232
2097152,9.9135e-05
2097152,9.955200000000001e-05
2097152,0.000105087
2097152,0.00010832
2097152,0.000106815
2097152,0.000107776
2097152,0.00010559899999999999
2097152,8.0672e-05
2097152,9.9391e-05
2097152,9.964799999999999e-05
2097152,0.00010515200000000001
2097152,0.000107871
2097152,0.000106048
2097152,0.000106495
2097152,0.000104064
2097152,8.092699999999999e-05
2097152,8.086399999999999e-05
2097152,9.9008e-05
2097152,9.9776e-05
2097152,0.000104608
2097152,0.00010726299999999999
2097152,0.00010496
2097152,0.00010403100000000001
2097152,0.00010185600000000001
2097152,8.1215e-05
2097152,8.08e-05
2097152,8.0672e-05
2097152,9.910299999999999e-05
2097152,9.936e-05
2097152,0.00010438299999999999
2097152,0.00010624
2097152,0.000102655
2097152,0.00010169600000000001
2097152,9.9775e-05
2097152,8.054399999999999e-05
2097152,8.1408e-05
2097152,8.0671e-05
2097152,8.070399999999999e-05
2097152,9.8336e-05
2097152,9.900700000000001e-05
2097152,0.00010396799999999999
2097152,0.00010332700000000001
2097152,0.000100224
2097152,9.9615e-05
2097152,9.9232e-05
2097152,8.035199999999999e-05
2097152,8.0543e-05
2097152,8.1312e-05
2097152,8.0735e-05
2097152,8.070399999999999e-05
2097152,9.852799999999999e-05
2097152,9.8559e-05
2097152,0.00010198399999999999
2097152,0.000101183
2097152,0.00010038399999999999
2097152,0.000100191
2097152,9.904e-05
2097152,7.968e-05
2097152,8.0511e-05
2097152,8.0832e-05
2097152,8.1024e-05
2097152,8.0447e-05
2097152,8.0064e-05
2097152,9.8655e-05
2097152,9.7632e-05
2097152,0.000100959
2097152,0.000100256
2097152,9.9584e-05
2097152,9.916700000000001e-05
2097152,9.888e-05
2097152,8.1055e-05
2097152,7.9552e-05
2097152,8.048e-05
2097152,8.0671e-05
2097152,8.1056e-05
2097152,7.9968e-05
2097152,7.9231e-05
2097152,9.6e-05
2097152,9.5135e-05
2097152,9.9936e-05
2097152,9.9583e-05
2097152,9.894399999999999e-05
2097152,9.884799999999999e-05
2097152,9.884700000000001e-05
2097152,8.5952e-05
2097152,8.1183e-05
2097152,7.952e-05
2097152,8.0192e-05
2097152,8.0351e-05
2097152,8.0256e-05
2097152,7.9008e-05
2097152,7.7727e-05
2097152,9.328e-05
2097152,9.3279e-05
2097152,9.8048e-05
2097152,9.7568e-05
2097152,9.7599e-05
2097152,9.724799999999999e-05
2097152,9.7023e-05
2097152,9.168e-05
2097152,8.6111e-05
2097152,8.092800000000001e-05
2097152,7.929600000000001e-05
2097152,7.9807e-05
2097152,7.9872e-05
2097152,7.913600000000001e-05
2097152,7.7407e-05
2097152,7.654399999999999e-05
2097152,9.3056e-05
2097152,9.212700000000001e-05
2097152,9.7312e-05
2097152,9.6927e-05
2097152,9.696e-05
2097152,9.695899999999999e-05
2097152,9.6864e-05
2097152,9.667200000000001e-05
2097152,9.1679e-05
2097152,8.6016e-05
2097152,8.0287e-05
2097152,7.888e-05
2097152,7.92e-05
2097152,7.8911e-05
2097152,7.747199999999999e-05
2097152,7.6288e-05
2097152,7.5743e-05
2097152,9.2256e-05
2097152,9.164700000000001e-05
2097152,9.68e-05
2097152,9.664e-05
2097152,9.6895e-05
2097152,9.6608e-05
2097152,9.654299999999999e-05
2097152,9.728e-05
2097152,9.6255e-05
2097152,9.2384e-05
2097152,8.6112e-05
2097152,8.022300000000001e-05
2097152,7.856e-05
2097152,7.84e-05
2097152,7.715100000000001e-05
2097152,7.625600000000001e-05
2097152,7.568e-05
2097152,7.5135e-05
2097152,9.168e-05
2097152,9.135899999999999e-05
2097152,9.651200000000001e-05
2097152,9.6608e-05
2097152,9.654299999999999e-05
2097152,9.6576e-05
2097152,9.6479e-05
2097152,9.8016e-05
2097152,9.7087e-05
2097152,9.651200000000001e-05
2097152,9.216e-05
2097152,8.5663e-05
2097152,8.0288e-05
2097152,7.7759e-05
2097152,7.7024e-05
2097152,7.619199999999999e-05
2097152,7.5583e-05
2097152,7.5296e-05
2097152,7.497600000000001e-05
2097152,9.135899999999999e-05
2097152,9.1264e-05
2097152,9.6415e-05
2097152,9.6448e-05
2097152,9.6352e-05
2097152,9.6415e-05
2097152,9.632e-05
2097152,9.8431e-05
2097152,9.824e-05
2097152,9.6863e-05
2097152,9.472e-05
2097152,9.2384e-05
2097152,8.5119e-05
2097152,7.9552e-05
2097152,7.6736e-05
2097152,7.5967e-05
2097152,7.536e-05
2097152,7.504e-05
2097152,7.5231e-05
2097152,7.488e-05
2097152,9.1295e-05
2097152,9.123200000000001e-05
2097152,9.638399999999999e-05
2097152,9.644700000000001e-05
2097152,9.648e-05
2097152,9.628700000000001e-05
2097152,9.638399999999999e-05
2097152,9.7471e-05
2097152,9.7984e-05
2097152,9.7632e-05
2097152,9.683100000000001e-05
2097152,9.379200000000001e-05
2097152,9.1391e-05
2097152,8.304e-05
2097152,7.7504e-05
2097152,7.4431e-05
2097152,7.4048e-05
2097152,7.392e-05
2097152,7.388699999999999e-05
2097152,7.392e-05
2097152,7.3632e-05
2097152,8.934299999999999e-05
2097152,8.9088e-05
2097152,9.4143e-05
2097152,9.411200000000001e-05
2097152,9.4176e-05
2097152,9.4143e-05
2097152,9.4144e-05
4194304,0.000274334
4194304,0.000276479
4194304,0.000275967
4194304,0.000264319
4194304,0.000264318
4194304,0.00026403099999999997
4194304,0.000264255
4194304,0.000263743
4194304,0.00026403
4194304,0.000263423
4194304,0.000209855
4194304,0.000216895
4194304,0.00021491099999999998
4194304,0.000216255
4194304,0.000214655
4194304,0.000198431
4194304,0.000209343
4194304,0.000216287
4194304,0.000213311
4194304,0.000215551
4194304,0.00021235099999999997
4194304,0.00019606299999999998
4194304,0.00019763099999999998
4194304,0.000208063
4194304,0.000214495
4194304,0.00021167900000000002
4194304,0.000213535
4194304,0.000209183
4194304,0.000159552
4194304,0.000196511
4194304,0.000197663
4194304,0.000208447
4194304,0.000213727
4194304,0.000210399
4194304,0.000210431
4194304,0.000206143
4194304,0.000159551
4194304,0.000159519
4194304,0.00019622299999999998
4194304,0.00019727900000000002
4194304,0.000208031
4194304,0.00021260700000000002
4194304,0.000207807
4194304,0.000206687
4194304,0.00020166400000000003
4194304,0.000160351
4194304,0.000159199
4194304,0.000159231
4194304,0.00019580700000000002
4194304,0.000196863
4194304,0.000207455
4194304,0.000210495
4194304,0.000203679
4194304,0.000201312
4194304,0.000197535
4194304,0.00015926299999999998
4194304,0.000160383
4194304,0.000159231
4194304,0.000159168
4194304,0.000195423
4194304,0.00019564700000000002
4194304,0.000205983
4194304,0.000204991
4194304,0.00019900700000000001
4194304,0.000197855
4194304,0.000196351
4194304,0.000158975
4194304,0.00015942299999999998
4194304,0.00016054399999999999
4194304,0.00015916700000000002
4194304,0.00015910299999999998
4194304,0.000194847
4194304,0.000194943
4194304,0.000202463
4194304,0.000199583
4194304,0.000199168
4194304,0.000197855
4194304,0.00019606299999999998
4194304,0.000157471
4194304,0.000159359
4194304,0.000159295
4194304,0.000160416
4194304,0.000158975
4194304,0.000158239
4194304,0.000195455
4194304,0.000193151
4194304,0.000199551
4194304,0.000198303
4194304,0.00019712
4194304,0.000196511
4194304,0.000195327
4194304,0.000159903
4194304,0.000157087
4194304,0.00015894299999999999
4194304,0.000159168
4194304,0.000159775
4194304,0.000157791
4194304,0.00015628700000000002
4194304,0.000190208
4194304,0.000188447
4194304,0.00019759900000000002
4194304,0.000197023
4194304,0.000196511
4194304,0.000195871
4194304,0.00019487900000000002
4194304,0.00017030299999999999
4194304,0.000160575
4194304,0.000157056
4194304,0.000158527
4194304,0.00015855899999999998
4194304,0.000158591
4194304,0.000155936
4194304,0.00015356700000000002
4194304,0.000185663
4194304,0.00018428700000000002
4194304,0.00019350299999999998
4194304,0.000193631
4194304,0.000192992
4194304,0.000192736
4194304,0.000191775
4194304,0.00018083099999999998
4194304,0.000171007
4194304,0.000159391
4194304,0.000156736
4194304,0.000158143
4194304,0.000157695
4194304,0.000156415
4194304,0.00015283200000000002
4194304,0.000151071
4194304,0.00018371099999999998
4194304,0.000182527
4194304,0.000192639
4194304,0.00019219099999999998
4194304,0.000191775
4194304,0.000191744
4194304,0.000191392
4194304,0.000188191
4194304,0.000181055
4194304,0.00017004700000000002
4194304,0.000159135
4194304,0.000156096
4194304,0.000156735
4194304,0.000155487
4194304,0.000152895
4194304,0.00015081600000000001
4194304,0.000149503
4194304,0.00018214299999999998
4194304,0.00018131099999999997
4194304,0.00019151900000000002
4194304,0.000191647
4194304,0.000191328
4194304,0.00019123099999999999
4194304,0.000190975
4194304,0.00019203099999999998
4194304,0.000190399
4194304,0.00018099099999999998
4194304,0.000170175
4194304,0.000158879
4194304,0.000155424
4194304,0.000154943
4194304,0.000152159
4194304,0.0001504
4194304,0.000149183
4194304,0.000148575
4194304,0.000181247
4194304,0.000180927
4194304,0.000191072
4194304,0.000191167
4194304,0.000191071
4194304,0.000190911
4194304,0.000190943
4194304,0.000193471
4194304,0.000190751
4194304,0.00018979099999999997
4194304,0.00018079900000000002
4194304,0.00016921599999999997
4194304,0.000157823
4194304,0.00015372700000000001
4194304,0.000151871
4194304,0.00015020799999999998
4194304,0.000149023
4194304,0.000148575
4194304,0.000148096
4194304,0.000180607
4194304,0.000180447
4194304,0.000191007
4194304,0.000190911
4194304,0.000190911
4194304,0.00019062299999999998
4194304,0.000191103
4194304,0.000194655
4194304,0.0001944
4194304,0.000190015
4194304,0.000189023
4194304,0.000180927
4194304,0.000168703
4194304,0.000157183
4194304,0.000151072
4194304,0.000150047
4194304,0.000148799
4194304,0.000148064
4194304,0.000148031
4194304,0.000147775
4194304,0.000180383
4194304,0.000180095
4194304,0.000190752
4194304,0.000190688
4194304,0.000190847
4194304,0.000190687
4194304,0.000190911
4194304,0.000196191
4194304,0.000194303
4194304,0.000192671
4194304,0.000189055
4194304,0.000187679
4194304,0.00018128
4194304,0.000165535
4194304,0.000155263
4194304,0.000149311
4194304,0.000148672
4194304,0.00014822299999999998
4194304,0.000147935
4194304,0.00014796700000000001
4194304,0.000147872
4194304,0.000180383
4194304,0.00018019099999999998
4194304,0.000190559
4194304,0.000190751
4194304,0.000190655
4194304,0.000190591
4194304,0.000190752
4194304,0.000193855
4194304,0.000193791
4194304,0.00019308700000000002
4194304,0.00019203099999999998
4194304,0.000187391
4194304,0.000185887
4194304,0.000179359
4194304,0.000161696
4194304,0.000152063
4194304,0.000146111
4194304,0.000145951
4194304,0.000145792
4194304,0.00014563100000000002
4194304,0.000145695
4194304,0.000145728
4194304,0.00017654299999999998
4194304,0.000176351
4194304,0.00018607900000000002
4194304,0.000186175
4194304,0.00018607900000000002
4194304,0.000186048
4194304,0.000186143
32768,4.64e-06
32768,4.0639999999999995e-06
32768,4.096e-06
32768,4.032e-06
32768,4.032e-06
32768,4.096e-06
32768,4e-06
32768,4.0639999999999995e-06
32768,4e-06
32768,4.0639999999999995e-06
32768,3.2319999999999997e-06
32768,3.2960000000000003e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,3.136e-06
32768,3.167e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,3.168e-06
32768,2.752e-06
32768,3.136e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2319999999999997e-06
32768,3.168e-06
32768,2.72e-06
32768,2.752e-06
32768,3.136e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2960000000000003e-06
32768,3.168e-06
32768,3.2319999999999997e-06
32768,2.752e-06
32768,2.752e-06
32768,2.752e-06
32768,3.2e-06
32768,3.168e-06
32768,3.2639999999999996e-06
32768,3.2639999999999996e-06
32768,3.2639999999999996e-06
32768,3.2e-06
32768,3.2639999999999996e-06
32768,2.784e-06
32768,2.72e-06
32768,2.752e-06
32768,2.752e-06
32768,3.168e-06
32768,3.136e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,3.168e-06
32768,3.168e-06
32768,2.592e-06
32768,2.752e-06
32768,2.752e-06
32768,2.752e-06
32768,2.784e-06
32768,3.072e-06
32768,3.136e-06
32768,3.168e-06
32768,3.2e-06
