5888,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",41.618432,0.000000,99.977468,1.425103,"<OVERFLOW>","<OVERFLOW>",35.465092,99.977468,1.425103,0.306712,0.000000,0.086934,0.152235,0.000000,0.000000,103.196156,35.465100,35.465092,626.771463,0.000000,0.000000,"<OVERFLOW>",100.000000,71.540252,0.000000,365.072757,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.863977,67741.000000,38.781754,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,19137036288,2166784,0,13,0,12609795255,4333569,44673843559,4333578,0.000000,0.000000,0.000000,0.000000,365.602203,35.465174,0.000000,106.000000,"<OVERFLOW>",3326953423,3193839616,29684846631,12759107584,408256774144,0,0,204128387072,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",73390057472,95899670997,79811211373,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,44609149176,4333568,0,35.465092,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.065988,0.000000,"<OVERFLOW>","<OVERFLOW>",4.026243,0.000000
6144,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",40.563228,0.000000,99.986513,1.416530,"<OVERFLOW>","<OVERFLOW>",33.634703,99.986513,1.416530,0.313352,0.000000,0.086935,0.154989,0.000000,0.000000,100.453935,33.634710,33.634703,619.954849,0.000000,0.000000,"<OVERFLOW>",100.000000,72.776245,0.000000,368.783961,0.000000,0.082104,"<OVERFLOW>",0.000000,1.857366,70685.000000,38.683441,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,21743271936,2359296,0,9,0,14092621323,4718593,51691701718,4718597,0.000000,0.000000,0.000000,0.000000,368.464797,33.634738,0.000000,64.000000,"<OVERFLOW>",3779537151,3628597248,34283354325,14496694272,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",83383418880,109511761107,91232242204,0.000000,0,0.000000,0.000000,0.000000,0.000000,231928233984,0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,51736476968,4718592,0,33.634703,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",4.119720,0.000000
6400,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",41.790145,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",32.517710,"<OVERFLOW>","<OVERFLOW>",0.305966,0.000000,0.086936,0.151792,0.000000,0.000000,108.678393,32.517716,32.517710,624.340035,0.000000,0.000000,"<OVERFLOW>",100.000000,70.157935,0.000000,363.979025,0.000000,0.151533,"<OVERFLOW>",0.000000,"<OVERFLOW>",73629.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,24576000000,2560000,0,1,0,17111702171,5120001,57406490319,5120007,0.000000,0.000000,0.000000,0.000000,364.595237,32.517754,0.000000,6.000000,"<OVERFLOW>",4268646033,4101120000,37818483697,16385280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94245120000,123080954221,102425682195,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,57309466072,5120000,0,32.517710,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",41.202499,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.305999,"<OVERFLOW>","<OVERFLOW>",0.310628,0.000000,0.086937,0.153327,0.000000,0.000000,104.048485,31.305999,31.305999,625.094253,0.000000,0.000000,"<OVERFLOW>",100.000000,72.051671,0.000000,367.351789,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",76573.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,27644657664,2768896,0,4,0,18405381434,5537792,65097640622,5537803,0.000000,0.000000,0.000000,0.000000,368.007093,31.306062,0.000000,22.000000,"<OVERFLOW>",4792793918,4612980736,43310008927,18431156224,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",106011336704,138941408678,115713954316,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,147482476544,"<OVERFLOW>",148058406912,0,0.000000,0,0.000000,64981722392,5537792,0,31.305999,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",41.996884,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",30.016176,"<OVERFLOW>","<OVERFLOW>",0.307143,0.000000,0.086937,0.151257,0.000000,0.000000,111.694996,30.016176,30.016176,617.605829,0.000000,0.000000,"<OVERFLOW>",100.000000,69.460120,0.000000,364.826223,0.000000,1.043117,"<OVERFLOW>",0.000000,"<OVERFLOW>",79517.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,30958682112,2985984,0,5,0,22222648778,5971968,72630540371,5971974,0.000000,0.000000,0.000000,0.000000,365.054048,30.016206,0.000000,25.000000,"<OVERFLOW>",5371391238,5165752320,47990188731,20640614400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",118718244864,155181748455,129168679690,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,165160747008,"<OVERFLOW>",165781831680,0,0.000000,0,0.000000,72585212552,5971968,0,30.016176,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",40.642670,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",28.905635,"<OVERFLOW>","<OVERFLOW>",0.311901,0.000000,0.086938,0.154791,0.000000,0.000000,102.569130,28.905635,28.905635,621.586794,0.000000,0.000000,"<OVERFLOW>",100.000000,71.603396,0.000000,368.127462,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",82461.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,34527510528,3211264,0,9,0,22789781008,6422528,81751500599,6422534,0.000000,0.000000,0.000000,0.000000,367.935976,28.905662,0.000000,40.000000,"<OVERFLOW>",5977566247,5761007616,54264345359,23019945984,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",132402020352,173698330231,144697479007,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,184198103040,"<OVERFLOW>",184866045952,0,0.000000,0,0.000000,81794046716,6422528,0,28.905635,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",41.808167,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",28.066525,"<OVERFLOW>","<OVERFLOW>",0.306478,0.000000,0.086939,0.151753,0.000000,0.000000,110.305944,28.066534,28.066525,626.411132,0.000000,0.000000,"<OVERFLOW>",100.000000,69.603147,0.000000,363.749720,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",85405.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,38360580096,3444736,0,4,0,27076728944,6889474,89304031589,6889478,0.000000,0.000000,0.000000,0.000000,363.809291,28.066550,0.000000,16.000000,"<OVERFLOW>",6631856510,6400319488,59312170653,25575442432,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",147098839040,192181330798,159969162064,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,204644876288,"<OVERFLOW>",205361381376,0,0.000000,0,0.000000,89289408796,6889472,0,28.066525,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",40.529617,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",26.803028,"<OVERFLOW>","<OVERFLOW>",0.311868,0.000000,0.086939,0.155089,0.000000,0.000000,109.273787,26.803035,26.803028,617.541778,0.000000,0.000000,"<OVERFLOW>",100.000000,70.316414,0.000000,368.046019,0.000000,0.215054,"<OVERFLOW>",0.000000,"<OVERFLOW>",88349.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,42467328000,3686400,0,6,0,30058311220,7372802,101197424745,7372801,0.000000,0.000000,0.000000,0.000000,367.892451,26.803032,0.000000,21.000000,"<OVERFLOW>",7350339479,7085260800,66617234054,28313395200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",162844876800,213630946144,177965096832,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,226551398400,"<OVERFLOW>",227318169600,0,0.000000,0,0.000000,101239667224,7372800,0,26.803028,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",42.524636,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",26.351416,"<OVERFLOW>","<OVERFLOW>",0.298595,0.000000,0.086940,0.149888,0.000000,0.000000,116.576370,26.351420,26.351416,628.355897,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",91293.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,46857191424,3936256,0,2,0,34827306571,7872513,"<OVERFLOW>",7872513,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",26.351420,0.000000,6.000000,"<OVERFLOW>",8084504544,7817404416,70877375464,31240095744,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",179676309504,233326705762,193999433951,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",7872512,0,26.351416,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",39.543905,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",25.112365,"<OVERFLOW>","<OVERFLOW>",0.311379,0.000000,0.086940,0.157663,0.000000,0.000000,118.313490,25.112370,25.112365,617.161482,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,51539607552,4194304,0,5,0,39521785060,8388610,"<OVERFLOW>",8388614,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",25.112382,0.000000,14.000000,"<OVERFLOW>",8941198799,8598323200,80592125104,34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (4)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,259166847936,215861274470,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",8388608,0,25.112365,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
