5888,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.987932,1.485572,"<OVERFLOW>",95.159694,29.421354,99.987932,1.485572,0.358728,0.000000,0.086934,0.000000,0.000000,0.000000,17.849237,44.033399,29.421354,169.172789,0.000000,0.000000,56.250000,100.000000,93.167556,0.000000,169.172789,0.000000,0.000000,"<OVERFLOW>",0.000000,2.018507,67741.000000,42.333152,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,19137036288,2166784,0,4,0,2692170539,6485824,25517159073,4333577,0.000000,0.000000,0.000000,0.000000,169.180152,29.421415,0.000000,28.000000,"<OVERFLOW>",3303083922,3193839616,29757177906,12759107584,408256774144,0,0,204128387072,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",73390057472,99717146079,83652767003,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,25516048384,4333568,0,29.421354,0,947269488,6.280448,"<OVERFLOW>","<OVERFLOW>",2.151846,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.983412,1.485804,"<OVERFLOW>",96.862742,28.700071,99.983412,1.485804,0.358259,0.000000,0.086935,0.000000,0.000000,0.000000,18.376288,42.996960,28.700071,172.200431,0.000000,0.000000,56.250000,100.000000,93.101036,0.000000,172.200431,0.000000,0.000000,"<OVERFLOW>",0.000000,2.018150,70685.000000,42.323049,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,21743271936,2359296,0,4,0,3093764016,7069150,28992256433,4718605,0.000000,0.000000,0.000000,0.000000,172.207720,28.700150,0.000000,25.000000,"<OVERFLOW>",3752394123,3628597248,33800535190,14496694272,463856467968,0,0,231928233984,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",83383418880,113256314688,95005045169,0.000000,0,0.000000,0.000000,0.000000,0.000000,231928233984,0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,28991029248,4718592,0,28.700071,0,1095233427,6.505449,"<OVERFLOW>","<OVERFLOW>",2.152143,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.978807,1.485571,"<OVERFLOW>",96.806753,27.536142,99.978807,1.485571,0.358368,0.000000,0.086936,0.000000,0.000000,0.000000,18.318732,41.181076,27.536142,172.100894,0.000000,0.000000,56.250000,100.000000,93.107239,0.000000,172.100894,0.000000,0.000000,"<OVERFLOW>",0.000000,2.017916,73629.000000,42.319557,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,24576000000,2560000,0,5,0,3487885441,7657104,32769406753,5120013,0.000000,0.000000,0.000000,0.000000,172.108283,27.536213,0.000000,28.000000,"<OVERFLOW>",4238942057,4101120000,38214595336,16385280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",94245120000,128019591318,107392895276,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,32768000000,5120000,0,27.536142,0,1234038591,6.481297,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.097126,26.009470,"<OVERFLOW>","<OVERFLOW>",0.358437,0.000000,0.086937,0.000000,0.000000,0.000000,18.557426,38.977237,26.009470,169.061557,0.000000,0.000000,56.250000,100.000000,92.946518,0.000000,169.061557,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",76573.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,27644657664,2768896,0,8,0,4045971596,8298817,36861135325,5537805,0.000000,0.000000,0.000000,0.000000,169.068858,26.009531,0.000000,39.000000,"<OVERFLOW>",4770358628,4612980736,42992775449,18431156224,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",106011336704,144009751811,120805546322,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,147482476544,"<OVERFLOW>",148058406912,0,0.000000,0,0.000000,36859543552,5537792,0,26.009470,0,1444384604,6.624876,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.126056,25.053776,"<OVERFLOW>","<OVERFLOW>",0.358738,0.000000,0.086937,0.000000,0.000000,0.000000,18.054482,37.387074,25.053776,169.112988,0.000000,0.000000,56.250000,100.000000,93.095283,0.000000,169.112988,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",79517.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,30958682112,2985984,0,5,0,4406860124,8911807,41280030289,5971981,0.000000,0.000000,0.000000,0.000000,169.120311,25.053830,0.000000,21.000000,"<OVERFLOW>",5340055952,5165752320,48147022081,20640614400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",118718244864,161306970854,135323071841,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,165160747008,"<OVERFLOW>",165781831680,0,0.000000,0,0.000000,41278242816,5971968,0,25.053776,0,1558236802,6.383946,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.118965,24.157197,"<OVERFLOW>","<OVERFLOW>",0.358368,0.000000,0.086938,0.000000,0.000000,0.000000,19.032371,36.202324,24.157197,169.100382,0.000000,0.000000,56.250000,100.000000,92.806381,0.000000,169.100382,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",82461.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,34527510528,3211264,0,4,0,5181461837,9624893,46038665412,6422549,0.000000,0.000000,0.000000,0.000000,169.107672,24.157276,0.000000,15.000000,"<OVERFLOW>",5956837275,5761007616,53705391720,23019945984,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",132402020352,179850649938,150870788802,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,184198103040,"<OVERFLOW>",184866045952,0,0.000000,0,0.000000,46036680704,6422528,0,24.157197,0,1866515918,6.856023,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.074799,23.313360,"<OVERFLOW>","<OVERFLOW>",0.358697,0.000000,0.086939,0.000000,0.000000,0.000000,18.353844,34.708854,23.313360,169.021866,0.000000,0.000000,56.250000,100.000000,93.088438,0.000000,169.021866,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",85405.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,38360580096,3444736,0,5,0,5554027846,10257023,51149672413,6889489,0.000000,0.000000,0.000000,0.000000,169.029242,23.313417,0.000000,17.000000,"<OVERFLOW>",6614129393,6400319488,59658104442,25575442432,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",147098839040,199862743428,167669029690,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,204644876288,"<OVERFLOW>",205361381376,0,0.000000,0,0.000000,51147440128,6889472,0,23.313360,0,2015450746,6.660260,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",22.547557,"<OVERFLOW>","<OVERFLOW>",0.358255,0.000000,0.086939,0.000000,0.000000,0.000000,19.489160,33.785230,22.547557,169.106678,0.000000,0.000000,"<OVERFLOW>",100.000000,92.662049,0.000000,169.106678,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",88349.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,42467328000,3686400,0,2,0,6525684085,11047394,56625598670,7372812,0.000000,0.000000,0.000000,0.000000,169.114129,22.547593,0.000000,6.000000,"<OVERFLOW>",7325523720,7085260800,66062019873,28313395200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",162844876800,221182605342,185540109144,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,226551398400,"<OVERFLOW>",227318169600,0,0.000000,0,0.000000,56623104000,7372800,0,22.547557,0,2374028984,7.090112,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",22.208460,"<OVERFLOW>","<OVERFLOW>",0.358057,0.000000,0.086940,0.000000,0.000000,0.000000,19.145417,33.043667,22.208460,172.115566,0.000000,0.000000,"<OVERFLOW>",100.000000,92.926446,0.000000,172.115566,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",91293.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,46857191424,3936256,0,8,0,6949597947,11713404,62478910817,7872526,0.000000,0.000000,0.000000,0.000000,172.122882,22.208499,0.000000,23.000000,"<OVERFLOW>",8074040785,7817404416,72870526095,31240095744,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",179676309504,244009184827,204691125177,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,62476255232,7872512,0,22.208460,0,2517520209,6.935506,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",21.124675,"<OVERFLOW>","<OVERFLOW>",0.358252,0.000000,0.086940,0.000000,0.000000,0.000000,19.980613,31.640503,21.124675,168.997403,0.000000,0.000000,"<OVERFLOW>",100.000000,92.500334,0.000000,168.997403,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,51539607552,4194304,0,5,0,8124724215,12564443,68722470032,8388621,0.000000,0.000000,0.000000,0.000000,169.004764,21.124707,0.000000,13.000000,"<OVERFLOW>",8887335736,8598323200,80234954626,34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,268430536941,225177195762,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,68719476736,8388608,0,21.124675,0,2971168449,7.306804,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
