5888,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",42.403770,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",75.283113,23.275938,"<OVERFLOW>","<OVERFLOW>",0.304211,0.000000,0.086934,0.150187,0.000000,0.000000,75.682025,23.275943,23.275938,401.666101,0.000000,0.000000,18.742710,100.000000,67.264869,0.000000,233.179910,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,19137036288,2166784,0,4,0,14428830103,4333569,44430672681,4333577,0.000000,0.000000,0.000000,0.000000,233.047536,23.275987,0.000000,22.000000,"<OVERFLOW>",3323914312,3193839616,29373636045,12759107584,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,95710505984,79625871846,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,44455909988,3791872,0,20.366446,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",41.140752,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",76.654837,22.712543,"<OVERFLOW>","<OVERFLOW>",0.308405,0.000000,0.086935,0.153619,0.000000,0.000000,75.763706,22.712543,22.712543,409.179000,0.000000,0.000000,18.733815,100.000000,68.609664,0.000000,240.840720,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",70685.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,21743271936,2359296,0,5,0,16117875922,4718592,51192531466,4718593,0.000000,0.000000,0.000000,0.000000,240.635673,22.712548,0.000000,25.000000,"<OVERFLOW>",3774076774,3628597248,33773975639,14496694272,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",83383418880,109099244096,90825721997,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,51236153028,4718592,0,22.712543,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",42.140714,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",70.725747,20.117545,"<OVERFLOW>","<OVERFLOW>",0.303342,0.000000,0.086936,0.150878,0.000000,0.000000,73.959225,20.117549,20.117545,377.203983,0.000000,0.000000,18.750000,100.000000,66.209937,0.000000,219.130957,0.000000,0.146616,"<OVERFLOW>",0.000000,"<OVERFLOW>",73629.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,24576000000,2560000,0,2,0,19274684299,5120001,57052650733,5120004,0.000000,0.000000,0.000000,0.000000,218.917715,20.117561,0.000000,8.000000,"<OVERFLOW>",4260453213,4101120000,37657193418,16385280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94245120000,122833592240,102185702333,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,57108224032,5120000,0,20.117545,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",41.659233,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",76.879068,21.026753,"<OVERFLOW>","<OVERFLOW>",0.307247,0.000000,0.086937,0.152136,0.000000,0.000000,77.736025,21.026757,21.026753,410.021695,0.000000,0.000000,18.750000,100.000000,67.621705,0.000000,239.564953,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",76573.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,27644657664,2768896,0,6,0,20964605819,5537793,64638651837,5537797,0.000000,0.000000,0.000000,0.000000,239.677861,21.026772,0.000000,23.000000,"<OVERFLOW>",4786356388,4612980736,42857262541,18431156224,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",106011336704,138582969878,115362623166,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,147482476544,"<OVERFLOW>",148058406912,0,0.000000,0,0.000000,64608201956,5537792,0,21.026753,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",41.843714,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",75.170365,19.797956,"<OVERFLOW>","<OVERFLOW>",0.303992,0.000000,0.086937,0.151942,0.000000,0.000000,80.167968,19.797959,19.797956,400.908616,0.000000,0.000000,18.750000,100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",79517.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,30958682112,2985984,0,9,0,24762696913,5971969,"<OVERFLOW>",5225476,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",17.323225,0.000000,31.000000,"<OVERFLOW>",5361843367,5165752320,47517303434,20640614400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",118718244864,154813481788,128807444658,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",5971968,0,19.797956,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",40.994238,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.451693,"<OVERFLOW>","<OVERFLOW>",0.308236,0.000000,0.086938,0.153241,0.000000,0.000000,78.594879,19.451695,19.451693,408.505764,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",82461.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,34527510528,3211264,0,0,0,26573135727,6422529,"<OVERFLOW>",6422530,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",19.451698,0.000000,0.000000,"<OVERFLOW>",5967590849,5761007616,53664155025,23019945984,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",132402020352,173213130239,144222115105,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",6422528,0,19.451693,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",42.432219,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",18.931204,"<OVERFLOW>","<OVERFLOW>",0.302988,0.000000,0.086939,0.150126,0.000000,0.000000,80.941626,18.931207,18.931204,411.753694,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",85405.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,38360580096,3444736,0,12,0,30163350195,6889473,"<OVERFLOW>",6889475,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",18.931212,0.000000,34.000000,"<OVERFLOW>",6624097216,6400319488,58759160202,25575442432,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",147098839040,191535207460,159336096003,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",6889472,0,18.931204,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",41.275762,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",18.162169,"<OVERFLOW>","<OVERFLOW>",0.306754,0.000000,0.086939,0.153465,0.000000,0.000000,80.806110,18.162174,18.162169,408.648812,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",88349.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,42467328000,3686400,0,0,0,33589913812,7372802,"<OVERFLOW>",7372814,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",18.162204,0.000000,0.000000,"<OVERFLOW>",7337668475,7085260800,65662687496,28313395200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (5)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",162844876800,212889417123,177234619017,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",7372800,0,18.162169,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",43.132510,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.799894,"<OVERFLOW>","<OVERFLOW>",0.296568,0.000000,0.086940,0.148116,0.000000,0.000000,"<OVERFLOW>",16.799897,16.799894,390.597565,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",91293.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,46857191424,3936256,0,0,0,"<OVERFLOW>",7872513,"<OVERFLOW>",7872521,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.799914,0.000000,0.000000,"<OVERFLOW>",8068987817,7817404416,70450786929,31240095744,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",179676309504,232975795060,193660980905,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",7872512,0,16.799894,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",39.826676,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.411606,"<OVERFLOW>","<OVERFLOW>",0.307730,0.000000,0.086940,0.156639,0.000000,0.000000,"<OVERFLOW>",16.411606,16.411606,393.878545,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,51539607552,4194304,0,4,0,"<OVERFLOW>",8388608,"<OVERFLOW>",8388612,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.411613,0.000000,8.000000,"<OVERFLOW>",8921046608,8598323200,79768299314,34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,258398494747,215110628733,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",8388608,0,16.411606,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
