"","gpu_name","gpu_id","AppName","AppId","Input.Size","Duration","max_clock_rate","num_of_cores","Achieved.Occupancy","Executed.Load.Store.Instructions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Unified.Cache.Throughput","Floating.Point.Operations.Single.Precision.","Instructions.Issued","warps_launched","Block.X"
"149","GTX-750",7,"matrix_sum_normal",5,5376,0.022295,1110,512,0.836494,6322176,0,0,57802752,28901376,32,32,10.723533,28901376,29805718,903168,16
"150","GTX-750",7,"matrix_sum_normal",5,5632,0.024637,1110,512,0.836845,6938624,0,0,63438848,31719424,32,32,10.678785,31719424,32711816,991232,16
"151","GTX-750",7,"matrix_sum_normal",5,5888,0.026782,1110,512,0.836212,7583744,0,0,69337088,34668544,32,32,10.729196,34668544,35753090,1083392,16
"152","GTX-750",7,"matrix_sum_normal",5,6144,0.028825,1110,512,0.83671,8257536,0,0,75497472,37748736,32,32,10.864172,37748736,38929534,1179648,16
"153","GTX-750",7,"matrix_sum_normal",5,6400,0.031671,1110,512,0.836359,8960000,0,0,81920000,40960000,32,32,10.713232,40960000,42241151,1280000,16
"154","GTX-750",7,"matrix_sum_normal",5,6656,0.034205,1110,512,0.836489,9691136,0,0,88604672,44302336,32,32,10.74639,44302336,45687946,1384448,16
"155","GTX-750",7,"matrix_sum_normal",5,6912,0.037299,1110,512,0.836454,10450944,0,0,95551488,47775744,32,32,10.626113,47775744,49269901,1492992,16
"156","GTX-750",7,"matrix_sum_normal",5,7168,0.040125,1110,512,0.836248,11239424,0,0,102760448,51380224,32,32,10.495543,51380224,52987012,1605632,16
"157","GTX-750",7,"matrix_sum_normal",5,7424,0.042867,1110,512,0.836695,12056576,0,0,110231552,55115776,32,32,10.619241,55115776,56839291,1722368,16
"158","GTX-750",7,"matrix_sum_normal",5,7680,0.044554,1110,512,0.836086,12902400,0,0,117964800,58982400,32,32,10.597323,58982400,60826758,1843200,16
"159","GTX-750",7,"matrix_sum_normal",5,7936,0.047918,1110,512,0.836802,13776896,0,0,125960192,62980096,32,32,10.547328,62980096,64949377,1968128,16
"160","GTX-750",7,"matrix_sum_normal",5,8192,0.067843,1110,512,0.840737,14680064,0,0,134217728,67108864,32,32,8.482733,67108864,69207162,2097152,16
"161","GTX-750",7,"matrix_sum_coalesced",6,256,8.735e-06,1110,512,0.790054,14336,0,0,32768,8192,8,4,66.342561,65536,68366,2048,16
"162","GTX-750",7,"matrix_sum_coalesced",6,512,4.4059e-05,1110,512,0.875711,57344,0,0,131072,32768,8,4,40.259827,262144,271268,8192,16
"163","GTX-750",7,"matrix_sum_coalesced",6,768,0.000112501,1110,512,0.888766,129024,0,0,294912,73728,8,4,39.947016,589824,609196,18432,16
"164","GTX-750",7,"matrix_sum_coalesced",6,1024,0.000190669,1110,512,0.890099,229376,0,0,524288,131072,8,4,41.174114,1048576,1082288,32768,16
"165","GTX-750",7,"matrix_sum_coalesced",6,1280,0.000300033,1110,512,0.891159,358400,0,0,819200,204800,8,4,41.665067,1638400,1690535,51200,16
"166","GTX-750",7,"matrix_sum_coalesced",6,1536,0.000425972,1110,512,0.884688,516096,0,0,1179648,294912,8,4,41.938653,2359296,2433976,73728,16
"167","GTX-750",7,"matrix_sum_coalesced",6,1792,0.000577732,1110,512,0.882184,702464,0,0,1605632,401408,8,4,42.407086,3211264,3312566,100352,16
"168","GTX-750",7,"matrix_sum_coalesced",6,2048,0.00073378,1110,512,0.896948,917504,0,0,2097152,524288,8,4,42.76364,4194304,4326324,131072,16
"169","GTX-750",7,"matrix_sum_coalesced",6,2304,0.000964891,1110,512,0.880002,1161216,0,0,2654208,663552,8,4,41.920106,5308416,5475246,165888,16
"170","GTX-750",7,"matrix_sum_coalesced",6,2560,0.001181892,1110,512,0.880702,1433600,0,0,3276800,819200,8,4,42.204216,6553600,6759337,204800,16
"171","GTX-750",7,"matrix_sum_coalesced",6,2816,0.001436298,1110,512,0.879693,1734656,0,0,3964928,991232,8,4,41.81721,7929856,8178602,247808,16
"172","GTX-750",7,"matrix_sum_coalesced",6,3072,0.001675217,1110,512,0.883485,2064384,0,0,4718592,1179648,8,4,42.916628,9437184,9733031,294912,16
"173","GTX-750",7,"matrix_sum_coalesced",6,3328,0.00211469,1110,512,0.882569,2422784,0,0,5537792,1384448,8,4,41.870722,11075584,11422638,346112,16
"174","GTX-750",7,"matrix_sum_coalesced",6,3584,0.002356649,1110,512,0.883746,2809856,0,0,6422528,1605632,8,4,41.43954,12845056,13247411,401408,16
"175","GTX-750",7,"matrix_sum_coalesced",6,3840,0.002718114,1110,512,0.883911,3225600,0,0,7372800,1843200,8,4,41.085069,14745600,15207343,460800,16
"176","GTX-750",7,"matrix_sum_coalesced",6,4096,0.003112856,1110,512,0.894146,3670016,0,0,8388608,2097152,8,4,41.947111,16777216,17302444,524288,16
"177","GTX-750",7,"matrix_sum_coalesced",6,4352,0.003484657,1110,512,0.884194,4143104,0,0,9469952,2367488,8,4,41.552033,18939904,19532719,591872,16
"178","GTX-750",7,"matrix_sum_coalesced",6,4608,0.003976477,1110,512,0.885182,4644864,0,0,10616832,2654208,8,4,40.85527,21233664,21898149,663552,16
"179","GTX-750",7,"matrix_sum_coalesced",6,4864,0.004379826,1110,512,0.881673,5175296,0,0,11829248,2957312,8,4,42.276072,23658496,24398772,739328,16
"180","GTX-750",7,"matrix_sum_coalesced",6,5120,0.004779623,1110,512,0.881314,5734400,0,0,13107200,3276800,8,4,42.661976,26214400,27034537,819200,16
"181","GTX-750",7,"matrix_sum_coalesced",6,5376,0.005221208,1110,512,0.881076,6322176,0,0,14450688,3612672,8,4,42.169643,28901376,29805472,903168,16
"182","GTX-750",7,"matrix_sum_coalesced",6,5632,0.0058214,1110,512,0.881606,6938624,0,0,15859712,3964928,8,4,42.233526,31719424,32711595,991232,16
"183","GTX-750",7,"matrix_sum_coalesced",6,5888,0.006265929,1110,512,0.882665,7583744,0,0,17334272,4333568,8,4,42.206665,34668544,35752881,1083392,16
"184","GTX-750",7,"matrix_sum_coalesced",6,6144,0.006750102,1110,512,0.883225,8257536,0,0,18874368,4718592,8,4,43.074976,37748736,38929309,1179648,16
"185","GTX-750",7,"matrix_sum_coalesced",6,6400,0.007383443,1110,512,0.883555,8960000,0,0,20480000,5120000,8,4,42.097537,40960000,42240927,1280000,16
"186","GTX-750",7,"matrix_sum_coalesced",6,6656,0.008011376,1110,512,0.882442,9691136,0,0,22151168,5537792,8,4,42.687,44302336,45687728,1384448,16
"187","GTX-750",7,"matrix_sum_coalesced",6,6912,0.008862582,1110,512,0.880472,10450944,0,0,23887872,5971968,8,4,41.326863,47775744,49269661,1492992,16
"188","GTX-750",7,"matrix_sum_coalesced",6,7168,0.009353601,1110,512,0.884907,11239424,0,0,25690112,6422528,8,4,42.108389,51380224,52986796,1605632,16
"189","GTX-750",7,"matrix_sum_coalesced",6,7424,0.010133,1110,512,0.882279,12056576,0,0,27557888,6889472,8,4,41.789879,55115776,56839074,1722368,16
"190","GTX-750",7,"matrix_sum_coalesced",6,7680,0.010626,1110,512,0.884767,12902400,0,0,29491200,7372800,8,4,42.146459,58982400,60826544,1843200,16
"191","GTX-750",7,"matrix_sum_coalesced",6,7936,0.011666,1110,512,0.883633,13776896,0,0,31490048,7872512,8,4,41.536896,62980096,64949163,1968128,16
"192","GTX-750",7,"matrix_sum_coalesced",6,8192,0.011935,1110,512,0.884289,14680064,0,0,33554432,8388608,8,4,42.61221,67108864,69206952,2097152,16
"193","GTX-750",7,"dotProd",7,131072,1.2063e-05,1110,512,0.85143,12480,800,640,65536,32,8,1,73.597294,270304,90720,256,256
"194","GTX-750",7,"dotProd",7,262144,2.0414e-05,1110,512,0.969844,20672,800,640,131072,32,8,1,58.406848,532448,152160,256,256
"195","GTX-750",7,"dotProd",7,524288,7.3272e-05,1110,512,0.985654,37056,800,640,262144,32,8,1,52.828568,1056736,275040,256,256
"196","GTX-750",7,"dotProd",7,1048576,0.000139474,1110,512,0.993242,69824,800,640,524288,32,8,1,55.870616,2105312,520800,256,256
"197","GTX-750",7,"dotProd",7,2097152,0.000252519,1110,512,0.996865,135360,800,640,1048576,32,8,1,61.64389,4202464,1012320,256,256
"198","GTX-750",7,"dotProd",7,4194304,0.000492366,1110,512,0.996699,266432,800,640,2097152,32,8,1,62.929557,8396768,1995360,256,256
"199","GTX-750",7,"dotProd",7,8388608,0.000945759,1110,512,0.996918,528576,800,640,4194304,32,8,1,65.866364,16785376,3961440,256,256
"200","GTX-750",7,"dotProd",7,12582912,0.001414766,1110,512,0.996941,790720,800,640,6291456,32,8,1,66.69109,25173984,5927520,256,256
"201","GTX-750",7,"dotProd",7,16777216,0.001974675,1110,512,0.997354,1052864,800,640,8388608,32,8,1,66.330169,33562592,7893600,256,256
"202","GTX-750",7,"dotProd",7,20971520,0.002321263,1110,512,0.998128,1315008,800,640,10485760,32,8,1,67.105015,41951200,9859680,256,256
"203","GTX-750",7,"dotProd",7,25165824,0.002866645,1110,512,0.998576,1577152,800,640,12582912,32,8,1,66.511178,50339808,11825760,256,256
"204","GTX-750",7,"dotProd",7,29360128,0.003330917,1110,512,0.998754,1839296,800,640,14680064,32,8,1,65.664918,58728416,13791840,256,256
"205","GTX-750",7,"dotProd",7,33554432,0.003721723,1110,512,0.998964,2101440,800,640,16777216,32,8,1,67.379451,67117024,15757920,256,256
"206","GTX-750",7,"dotProd",7,37748736,0.004176235,1110,512,0.999218,2363584,800,640,18874368,32,8,1,66.678774,75505632,17724000,256,256
"207","GTX-750",7,"dotProd",7,41943040,0.004761804,1110,512,0.999113,2625728,800,640,20971520,32,8,1,66.325819,83894240,19690080,256,256
"208","GTX-750",7,"dotProd",7,46137344,0.005138085,1110,512,0.999315,2887872,800,640,23068672,32,8,1,67.041684,92282848,21656160,256,256
"209","GTX-750",7,"dotProd",7,50331648,0.005753379,1110,512,0.999497,3150016,800,640,25165824,32,8,1,66.25835,100671456,23622240,256,256
"210","GTX-750",7,"dotProd",7,54525952,0.00616396,1110,512,0.999692,3412160,800,640,27262976,32,8,1,66.818061,109060064,25588320,256,256
"211","GTX-750",7,"dotProd",7,58720256,0.006567501,1110,512,0.999579,3674304,800,640,29360128,32,8,1,67.542282,117448672,27554400,256,256
"212","GTX-750",7,"dotProd",7,62914560,0.007142128,1110,512,0.999675,3936448,800,640,31457280,32,8,1,66.494012,125837280,29520480,256,256
"213","GTX-750",7,"dotProd",7,67108864,0.007357529,1110,512,0.99962,4198592,800,640,33554432,32,8,1,67.620622,134225888,31486560,256,256
"214","GTX-750",7,"dotProd",7,71303168,0.007969081,1110,512,0.999651,4460736,800,640,35651584,32,8,1,66.359085,142614496,33452640,256,256
"215","GTX-750",7,"dotProd",7,75497472,0.008297365,1110,512,0.999769,4722880,800,640,37748736,32,8,1,67.833058,151003104,35418720,256,256
"216","GTX-750",7,"dotProd",7,79691776,0.00895352,1110,512,0.999753,4985024,800,640,39845888,32,8,1,66.531292,159391712,37384800,256,256
"217","GTX-750",7,"dotProd",7,83886080,0.009333414,1110,512,0.999688,5247168,800,640,41943040,32,8,1,66.771792,167780320,39350880,256,256
"218","GTX-750",7,"dotProd",7,88080384,0.009866158,1110,512,0.999728,5509312,800,640,44040192,32,8,1,67.126073,176168928,41316960,256,256
"219","GTX-750",7,"dotProd",7,92274688,0.010398,1110,512,0.999594,5771456,800,640,46137344,32,8,1,66.678919,184557536,43283040,256,256
"220","GTX-750",7,"dotProd",7,96468992,0.010717,1110,512,0.999642,6033600,800,640,48234496,32,8,1,67.224358,192946144,45249120,256,256
"221","GTX-750",7,"dotProd",7,100663296,0.011234,1110,512,0.999686,6295744,800,640,50331648,32,8,1,67.56229,201334752,47215200,256,256
"222","GTX-750",7,"dotProd",7,104857600,0.011769,1110,512,0.99969,6557888,800,640,52428800,32,8,1,66.987676,209723360,49181280,256,256
"223","GTX-750",7,"dotProd",7,109051904,0.012273,1110,512,0.99965,6820032,800,640,54525952,32,8,1,66.790504,218111968,51147360,256,256
"224","GTX-750",7,"dotProd",7,113246208,0.012611,1110,512,0.999609,7082176,800,640,56623104,32,8,1,67.027201,226500576,53113440,256,256
"225","GTX-750",7,"dotProd",7,117440512,0.01302,1110,512,0.999635,7344320,800,640,58720256,32,8,1,67.635757,234889184,55079520,256,256
"226","GTX-750",7,"dotProd",7,121634816,0.013435,1110,512,0.999718,7606464,800,640,60817408,32,8,1,66.90482,243277792,57045600,256,256
"227","GTX-750",7,"vectorAdd",8,131072,1.4942e-05,1110,512,0.786657,20480,0,0,65536,16384,8,4,75.573634,131072,86528,4096,256
"228","GTX-750",7,"vectorAdd",8,262144,4.2076e-05,1110,512,0.883399,40960,0,0,131072,32768,8,4,45.217507,262144,172544,8192,256
"229","GTX-750",7,"vectorAdd",8,524288,9.439e-05,1110,512,0.889643,81920,0,0,262144,65536,8,4,42.380467,524288,344576,16384,256
"230","GTX-750",7,"vectorAdd",8,1048576,0.00018235,1110,512,0.896526,163840,0,0,524288,131072,8,4,43.582434,1048576,688640,32768,256
"231","GTX-750",7,"vectorAdd",8,2097152,0.000360891,1110,512,0.899383,327680,0,0,1048576,262144,8,4,43.80923,2097152,1376768,65536,256
"232","GTX-750",7,"vectorAdd",8,4194304,0.000714773,1110,512,0.894564,655360,0,0,2097152,524288,8,4,44.208727,4194304,2753024,131072,256
"233","GTX-750",7,"vectorAdd",8,8388608,0.001436937,1110,512,0.908294,1310720,0,0,4194304,1048576,8,4,43.821763,8388608,5505536,262144,256
"234","GTX-750",7,"vectorAdd",8,12582912,0.002150398,1110,512,0.899711,1966080,0,0,6291456,1572864,8,4,44.082713,12582912,8258048,393216,256
"235","GTX-750",7,"vectorAdd",8,16777216,0.002845013,1110,512,0.909303,2621440,0,0,8388608,2097152,8,4,43.759172,16777216,11010560,524288,256
"236","GTX-750",7,"vectorAdd",8,20971520,0.003711194,1110,512,0.904302,3276800,0,0,10485760,2621440,8,4,43.980387,20971520,13763072,655360,256
"237","GTX-750",7,"vectorAdd",8,25165824,0.004310171,1110,512,0.907644,3932160,0,0,12582912,3145728,8,4,43.680839,25165824,16515584,786432,256
"238","GTX-750",7,"vectorAdd",8,29360128,0.004986355,1110,512,0.9041,4587520,0,0,14680064,3670016,8,4,44.026602,29360128,19268096,917504,256
"239","GTX-750",7,"vectorAdd",8,33554432,0.005692969,1110,512,0.901869,5242880,0,0,16777216,4194304,8,4,43.947722,33554432,22020608,1048576,256
"240","GTX-750",7,"vectorAdd",8,37748736,0.006428635,1110,512,0.90592,5898240,0,0,18874368,4718592,8,4,43.924634,37748736,24773120,1179648,256
"241","GTX-750",7,"vectorAdd",8,41943040,0.007168141,1110,512,0.897022,6553600,0,0,20971520,5242880,8,4,43.832949,41943040,27525632,1310720,256
"242","GTX-750",7,"vectorAdd",8,46137344,0.007836007,1110,512,0.905222,7208960,0,0,23068672,5767168,8,4,44.014175,46137344,30278144,1441792,256
"243","GTX-750",7,"vectorAdd",8,50331648,0.00860111,1110,512,0.903783,7864320,0,0,25165824,6291456,8,4,43.814502,50331648,33030656,1572864,256
"244","GTX-750",7,"vectorAdd",8,54525952,0.009247538,1110,512,0.907773,8519680,0,0,27262976,6815744,8,4,43.815817,54525952,35783168,1703936,256
"245","GTX-750",7,"vectorAdd",8,58720256,0.009973317,1110,512,0.903152,9175040,0,0,29360128,7340032,8,4,44.089907,58720256,38535680,1835008,256
"246","GTX-750",7,"vectorAdd",8,62914560,0.010829,1110,512,0.904577,9830400,0,0,31457280,7864320,8,4,44.010171,62914560,41288192,1966080,256
"247","GTX-750",7,"vectorAdd",8,67108864,0.011452,1110,512,0.902382,10485760,0,0,33554432,8388608,8,4,44.036277,67108864,44040704,2097152,256
"248","GTX-750",7,"vectorAdd",8,71303168,0.012274,1110,512,0.89535,11141120,0,0,35651584,8912896,8,4,43.957053,71303168,46793216,2228224,256
"249","GTX-750",7,"vectorAdd",8,75497472,0.012991,1110,512,0.904447,11796480,0,0,37748736,9437184,8,4,43.910452,75497472,49545728,2359296,256
"250","GTX-750",7,"vectorAdd",8,79691776,0.013669,1110,512,0.90757,12451840,0,0,39845888,9961472,8,4,44.01598,79691776,52298240,2490368,256
"251","GTX-750",7,"subSeqMax",9,131072,8.8375e-05,1110,512,0.167012,18571,266494,4352,32768,19970,4.570791,17.275087,5.527983,0,221213,128,128
"252","GTX-750",7,"subSeqMax",9,262144,0.000141906,1110,512,0.168022,31105,401536,8704,65536,19968,5.818182,17.333333,6.840445,0,404928,128,128
"253","GTX-750",7,"subSeqMax",9,524288,0.000271524,1110,512,0.170484,56449,671872,17408,131072,19968,6.736842,17.333333,6.043122,0,773822,128,128
"254","GTX-750",7,"subSeqMax",9,1048576,0.000591139,1110,512,0.169067,107138,1212544,34816,262144,19968,7.314286,17.333333,6.699453,0,1511620,128,128
"255","GTX-750",7,"subSeqMax",9,2097152,0.001090768,1110,512,0.16855,208514,2293888,69632,524288,19968,7.641791,17.333333,7.134052,0,2987204,128,128
"256","GTX-750",7,"subSeqMax",9,4194304,0.002097095,1110,512,0.168081,411266,4456576,139264,1048576,19968,7.816794,17.333333,8.072949,0,5938372,128,128
"257","GTX-750",7,"subSeqMax",9,8388608,0.004035806,1110,512,0.181768,816770,8781952,278528,2097152,19968,7.907336,17.333333,8.473393,0,11840708,128,128
"258","GTX-750",7,"subSeqMax",9,12582912,0.006012977,1110,512,0.181819,1222274,13107328,417792,3145728,19968,7.937984,17.333333,8.568364,0,17743044,128,128
"259","GTX-750",7,"subSeqMax",9,16777216,0.007959271,1110,512,0.181867,1627778,17432704,557056,4194304,19968,7.953398,17.333333,8.640349,0,23645380,128,128
"260","GTX-750",7,"subSeqMax",9,20971520,0.009945945,1110,512,0.181839,2033282,21758080,696320,5242880,19968,7.962675,17.333333,8.668305,0,29547716,128,128
"261","GTX-750",7,"subSeqMax",9,25165824,0.011877,1110,512,0.181848,2438786,26083456,835584,6291456,19968,7.968872,17.333333,8.688015,0,35450052,128,128
"262","GTX-750",7,"subSeqMax",9,29360128,0.013862,1110,512,0.181846,2844290,30408832,974848,7340032,19968,7.973304,17.333333,8.692712,0,41352388,128,128
"263","GTX-750",7,"subSeqMax",9,33554432,0.015777,1110,512,0.167269,3249794,34734208,1114112,8388608,19968,7.976631,17.333333,8.706204,0,47254724,128,128
"264","GTX-750",7,"subSeqMax",9,37748736,0.017819,1110,512,0.181861,3655298,39059584,1253376,9437184,19968,7.979221,17.333333,8.716507,0,53157060,128,128
"265","GTX-750",7,"subSeqMax",9,41943040,0.019737,1110,512,0.167247,4060802,43384960,1392640,10485760,19968,7.981294,17.333333,8.711983,0,59059396,128,128
"266","GTX-750",7,"subSeqMax",9,46137344,0.021754,1110,512,0.181862,4466306,47710336,1531904,11534336,19968,7.982991,17.333333,8.705529,0,64961732,128,128
"267","GTX-750",7,"subSeqMax",9,50331648,0.023746,1110,512,0.181915,4871810,52035712,1671168,12582912,19968,7.984405,17.333333,8.716504,0,70864068,128,128
"268","GTX-750",7,"subSeqMax",9,54525952,0.025719,1110,512,0.181856,5277314,56361088,1810432,13631488,19968,7.985603,17.333333,8.717335,0,76766404,128,128
"269","GTX-750",7,"subSeqMax",9,58720256,0.027714,1110,512,0.181885,5682818,60686464,1949696,14680064,19968,7.98663,17.333333,8.710903,0,82668740,128,128
"270","GTX-750",7,"subSeqMax",9,62914560,0.029722,1110,512,0.181865,6088322,65011840,2088960,15728640,19968,7.98752,17.333333,8.708841,0,88571076,128,128
"271","GTX-750",7,"subSeqMax",9,67108864,0.031676,1110,512,0.181864,6493826,69337216,2228224,16777216,19968,7.988298,17.333333,8.700919,0,94473412,128,128
"272","GTX-750",7,"subSeqMax",9,71303168,0.033616,1110,512,0.181879,6899330,73662592,2367488,17825792,19968,7.988986,17.333333,8.710521,0,100375748,128,128
"273","GTX-750",7,"subSeqMax",9,75497472,0.035612,1110,512,0.18188,7304834,77987968,2506752,18874368,19968,7.989597,17.333333,8.706798,0,106278084,128,128
"274","GTX-750",7,"subSeqMax",9,79691776,0.03764,1110,512,0.18188,7710338,82313344,2646016,19922944,19968,7.990144,17.333333,8.70121,0,112180420,128,128
"275","GTX-750",7,"subSeqMax",9,83886080,0.039606,1110,512,0.181886,8115842,86638720,2785280,20971520,19968,7.990636,17.333333,8.698441,0,118082756,128,128
"276","GTX-750",7,"subSeqMax",9,88080384,0.041596,1110,512,0.181871,8521346,90964096,2924544,22020096,19968,7.991081,17.333333,8.693502,0,123985092,128,128
"277","GTX-750",7,"subSeqMax",9,92274688,0.043596,1110,512,0.181886,8926850,95289472,3063808,23068672,19968,7.991486,17.333333,8.69655,0,129887428,128,128
"278","GTX-750",7,"subSeqMax",9,96468992,0.045605,1110,512,0.181884,9332354,99614848,3203072,24117248,19968,7.991856,17.333333,8.691015,0,135789764,128,128
"279","GTX-750",7,"subSeqMax",9,100663296,0.047709,1110,512,0.181871,9737858,103940224,3342336,25165824,19968,7.992195,17.333333,8.675149,0,141692100,128,128
"280","GTX-750",7,"subSeqMax",9,104857600,0.049668,1110,512,0.181886,10143362,108265600,3481600,26214400,19968,7.992507,17.333333,8.685336,0,147594436,128,128
"281","GTX-750",7,"subSeqMax",9,109051904,0.051685,1110,512,0.181884,10548866,112590976,3620864,27262976,19968,7.992795,17.333333,8.682553,0,153496772,128,128
"282","GTX-750",7,"subSeqMax",9,113246208,0.050111,1110,512,0.181885,10954370,116916352,3760128,28311552,19968,7.993062,17.333333,8.679321,0,159399108,128,128
"283","GTX-750",7,"subSeqMax",9,117440512,0.051875,1110,512,0.181882,11359874,121241728,3899392,29360128,19968,7.993309,17.333333,8.669204,0,165301444,128,128
"284","GTX-750",7,"subSeqMax",9,121634816,0.05218,1110,512,0.181892,11765378,125567104,4038656,30408704,19968,7.99354,17.333333,8.671455,0,171203780,128,128
"285","GTX-750",7,"subSeqMax",9,125829120,0.054115,1110,512,0.181887,12170882,129892480,4177920,31457280,19968,7.993755,17.333333,8.667769,0,177106116,128,128
"286","GTX-750",7,"subSeqMax",9,130023424,0.05592,1110,512,0.181887,12576386,134217856,4317184,32505856,19968,7.993956,17.333333,8.663456,0,183008452,128,128
"287","GTX-750",7,"subSeqMax",9,134217728,0.057689,1110,512,0.181886,12981890,138543232,4456448,33554432,19968,7.994145,17.333333,8.65805,0,188910788,128,128
"288","GTX-750",7,"subSeqMax",9,138412032,0.059452,1110,512,0.181886,13387394,142868608,4595712,34603008,19968,7.994322,17.333333,8.660772,0,194813124,128,128
"289","GTX-750",7,"subSeqMax",9,142606336,0.061275,1110,512,0.167163,13792898,147193984,4734976,35651584,19968,7.994489,17.333333,8.66268,0,200715460,128,128
"290","GTX-750",7,"subSeqMax",9,146800640,0.063142,1110,512,0.181894,14198402,151519360,4874240,36700160,19968,7.994646,17.333333,8.658148,0,206617796,128,128
"291","GTX-750",7,"subSeqMax",9,150994944,0.065047,1110,512,0.181891,14603906,155844736,5013504,37748736,19968,7.994795,17.333333,8.659485,0,212520132,128,128
"292","GTX-750",7,"subSeqMax",9,155189248,0.066772,1110,512,0.181892,15009410,160170112,5152768,38797312,19968,7.994936,17.333333,8.660794,0,218422468,128,128
